x,y,z
3.950000000000000000e+01,0.000000000000000000e+00,1.550000000000000000e+02
3.900000000000000000e+01,0.000000000000000000e+00,1.550000000000000000e+02
3.850000000000000000e+01,0.000000000000000000e+00,1.550000000000000000e+02
3.800000000000000000e+01,0.000000000000000000e+00,1.549999330846877115e+02
3.750000000000000000e+01,0.000000000000000000e+00,1.549977171538776872e+02
3.700000000000000000e+01,0.000000000000000000e+00,1.549707215901673294e+02
3.650000000000000000e+01,0.000000000000000000e+00,1.548497358673390067e+02
3.600000000000000000e+01,0.000000000000000000e+00,1.546502641326609933e+02
3.550000000000000000e+01,0.000000000000000000e+00,1.545292784098326706e+02
3.500000000000000000e+01,0.000000000000000000e+00,1.545022828461223412e+02
3.450000000000000000e+01,0.000000000000000000e+00,1.545000669153123170e+02
3.400000000000000000e+01,0.000000000000000000e+00,1.545000000000000000e+02
3.350000000000000000e+01,0.000000000000000000e+00,1.545000000000000000e+02
3.300000000000000000e+01,0.000000000000000000e+00,1.545000000000000000e+02
3.250000000000000000e+01,0.000000000000000000e+00,1.545000000000000000e+02
3.200000000000000000e+01,0.000000000000000000e+00,1.545000000000000000e+02
3.150000000000000000e+01,0.000000000000000000e+00,1.545000000000000000e+02
3.100000000000000000e+01,0.000000000000000000e+00,1.545000000000000000e+02
3.050000000000000000e+01,0.000000000000000000e+00,1.545000000000000000e+02
3.000000000000000000e+01,0.000000000000000000e+00,1.544999330846877115e+02
2.950000000000000000e+01,0.000000000000000000e+00,1.544977171538776872e+02
2.900000000000000000e+01,0.000000000000000000e+00,1.544707215901673294e+02
2.850000000000000000e+01,0.000000000000000000e+00,1.543497358673390067e+02
2.800000000000000000e+01,0.000000000000000000e+00,1.541502641326609933e+02
2.750000000000000355e+01,0.000000000000000000e+00,1.540292114945203821e+02
2.700000000000000000e+01,0.000000000000000000e+00,1.540000000000000000e+02
2.650000000000000000e+01,0.000000000000000000e+00,1.539707885054796179e+02
2.600000000000000000e+01,0.000000000000000000e+00,1.538497358673390067e+02
2.550000000000000000e+01,0.000000000000000000e+00,1.536501972173486479e+02
2.500000000000000000e+01,0.000000000000000000e+00,1.535269955637103578e+02
